id,name,property_type,room_type,bathrooms,bedrooms,beds,price
31216817.0,Appartement vue panoramique proche centre-ville,Entire rental unit,Entire home/apt,1.0,2.0,2.0,160.0
31240905.0,Studio avec cuisine,Entire guesthouse,Entire home/apt,1.0,0.0,1.0,80.0
31248070.0,2-bedroom apt with panoramic view on the lake,Entire condo,Entire home/apt,1.0,2.0,2.0,300.0
31253914.0,Hottub! garden! 2bedrooms +2bathrooms,Entire rental unit,Entire home/apt,2.0,2.0,4.0,126.0
31263020.0,Lausanne -Private apartment with terrace,Entire rental unit,Entire home/apt,1.5,1.0,2.25,194.5
31300584.0,Beautiful Chalet in Rougemont,Entire chalet,Entire home/apt,1.125,4.0,2.0,119.5
31310721.0,Cozy renovated Chalet in Rougemont/Gstaad,Entire chalet,Entire home/apt,1.5,3.0,3.0,265.0
31313081.0,"Charme, confort d'une maison entre lac et montagne",Entire home,Entire home/apt,1.5,2.0,3.5,421.25
31322945.0,Cozy Family House | near subway station.,Private room in home,Private room,1.25,2.75,2.0,168.25
31327701.0,Big and luminous room with balcony and lake view,Private room in condo,Private room,1.5,0.75,1.25,106.25
31344341.0,Studio in ehemaligem Bauern -Reihenhaus im Dorf,Entire rental unit,Entire home/apt,1.0,0.0,3.0,131.0
31347517.0,The best location in Lausanne,Private room in rental unit,Private room,1.75,1.5,2.75,245.75
31349571.0,Appartement @ the best location in Lausanne,Entire rental unit,Entire home/apt,1.75,1.0,2.75,245.75
31353721.0,Chambre à la Confrary en campagne,Private room in home,Private room,1.0,1.0,1.0,50.0
31375510.0,Private room with view on the lake Léman,Private room in rental unit,Private room,1.25,1.25,2.25,154.75
31379753.0,Habitacion,Private room in rental unit,Private room,1.125,2.5,3.25,158.75
31380081.0,Casa de familia,Private room in rental unit,Private room,1.125,2.5,3.25,158.75
31392105.0,Charming house in great location!!,Private room in home,Private room,1.25,2.75,2.0,168.25
31424842.0,Chambre dans un appartement à 10min centre ville,Private room in rental unit,Private room,1.0,2.25,2.75,112.5
31479241.0,Appartement - Le Pralet,Entire rental unit,Entire home/apt,1.0,1.0,3.0,100.0
31515089.0,Joli appartement spacieux proche du lac,Entire rental unit,Entire home/apt,2.25,1.0,4.5,399.5
31521203.0,Modern and spacious studio,Entire rental unit,Entire home/apt,1.0,0.0,1.0,90.0
31559141.0,Spacious room close to Montreux with stunning view,Private room in chalet,Private room,1.0,1.0,1.5,69.5
31589531.0,New studio for weekends in beautiful Lausanne,Entire rental unit,Entire home/apt,1.0,1.5,1.75,125.25
31603354.0,"Chalet in the Swiss Alps, Leysin",Entire chalet,Entire home/apt,1.25,3.0,3.5,166.5
31604139.0,Cozy apartment with stunning view! Ski-in/ski-out.,Entire rental unit,Entire home/apt,2.0,2.0,4.0,320.0
31614165.0,Bienvenue à Nyon,Private room in rental unit,Private room,1.0,1.0,1.0,63.0
31617691.0,Les libellules,Entire condo,Entire home/apt,1.0,1.0,2.0,69.0
31645150.0,"2 rooms+living room, 6 pax.,old town 3 min.by foot",Entire rental unit,Entire home/apt,1.0,2.0,1.0,77.0
31704347.0,"☆Apartment 2 bedroom, city centre, Montreux view ☆",Entire rental unit,Entire home/apt,1.5,2.0,3.0,174.0
31705185.0,Sweety apartment 55 meters 2,Entire rental unit,Entire home/apt,1.0,1.0,2.0,101.0
31727113.0,Double room,Private room in rental unit,Private room,1.125,1.0,1.25,119.0
31730635.0,"Studio à Louer à Renens, Proche de Lausanne centre",Entire rental unit,Entire home/apt,1.5,2.0,2.75,342.5
31732335.0,Studio avec cachet,Entire condo,Entire home/apt,1.0,0.0,1.0,65.0
31755857.0,Super belle chambre à 2 min de la gare de Lausanne,Private room in bed and breakfast,Private room,1.0,1.0,1.0,70.0
31803282.0,Appartement au centre ville de Lausanne. Suisse,Entire rental unit,Entire home/apt,1.0,1.0,1.25,76.25
31816035.0,CHALET A LA MONTAGNE - Villars sur Ollon,Entire chalet,Entire home/apt,3.0,4.0,7.0,350.0
31828206.0,Sofabed in hall,Shared room in rental unit,Shared room,1.125,2.0,2.5,157.25
31829391.0,Spacieux appartement dans une ferme rénovée,Entire rental unit,Entire home/apt,2.0,4.0,4.0,120.0
31831429.0,HÔTEL RESTAURANT FRENCH75  BRESSONNAZ,Private room in guesthouse,Private room,1.0,1.0,1.0,90.0
31845575.0,Studio avec jardin,Entire rental unit,Entire home/apt,1.0,1.0,1.0,60.0
31872742.0,Beautiful room at the harbour of Vevey,Private room in rental unit,Private room,2.0,1.0,1.0,70.0
31921338.0,Spacious apartment in a peaceful neighbourhood.,Entire rental unit,Entire home/apt,1.5,1.0,1.0,150.0
31925702.0,180° Mountain view - Close to Vevey,Entire home,Entire home/apt,1.375,4.0,2.25,186.0
31926555.0,"In Pully, the best location !",Entire rental unit,Entire home/apt,1.0,1.5,1.25,76.25
31954163.0,Appartement cosy et lumineux en ville de Lausanne,Entire rental unit,Entire home/apt,1.0,1.0,1.5,119.25
31954252.0,"Heimeliges, sonniges Zimmer mit Privatbad",Private room in rental unit,Private room,1.0,1.0,2.0,60.0
31957583.0,Appart lutry view,Entire rental unit,Entire home/apt,1.0,3.0,1.25,76.25
32001130.0,Private Room for Solo or couple,Private room in rental unit,Private room,1.0,1.0,1.0,64.0
32033137.0,Fancy Studio,Entire rental unit,Entire home/apt,1.0,1.0,1.0,130.0
32063400.0,Appartement a 15 minutes du lac,Entire rental unit,Entire home/apt,1.75,2.0,2.75,245.75
32083236.0,Cosy and Charming Loft on the height of Lausanne,Entire loft,Entire home/apt,2.0,2.0,2.0,115.0
32087866.0,"Chalet Alderaan, Bed and Breakfast.",Private room in bed and breakfast,Private room,1.0,2.0,4.0,55.0
32098487.0,HÔTEL RESTAURANT FRENCH75 BRESSONNAZ,Private room in guesthouse,Private room,1.0,1.0,1.0,90.0
32109421.0,Montreux - Lac Léman - Christmas market,Entire rental unit,Entire home/apt,1.5,1.0,1.75,79.75
32127789.0,La pelote à Fenalet sur Bex,Entire chalet,Entire home/apt,1.0,0.0,1.0,68.0
32182977.0,Ferme rénovée entre lacs et montagnes,Entire home,Entire home/apt,2.0,5.0,6.0,329.0
32275603.0,Relaxing-Silent-Near the City-Natural-House.,Entire home,Entire home/apt,1.0,3.0,1.75,75.0
32297504.0,Appartement avec vue Lac et Montagnes,Private room in rental unit,Private room,1.25,1.25,1.75,128.5
32321501.0,"Le Chalet, Mont-Pelerin",Entire home,Entire home/apt,1.0,3.0,3.0,190.0
32321901.0,BEAUTIFULL APPARTEMENT IN THE CENTER !!,Entire rental unit,Entire home/apt,1.0,1.0,1.75,75.0
32350975.0,"Chambre ""Cerise"" avec piscine et jardin",Private room in bed and breakfast,Private room,1.0,2.0,2.0,55.0
32383087.0,Appartement familial,Entire rental unit,Entire home/apt,1.75,2.0,2.75,245.75
32414949.0,Chalet Susabel Ski Lodge Villars sur Ollon,Entire rental unit,Entire home/apt,2.0,2.0,3.0,400.0
32415305.0,"Superbe logement, vue sur le lac et les montagnes",Entire rental unit,Entire home/apt,1.0,2.0,1.75,67.5
32433426.0,Clos Belin,Entire home,Entire home/apt,2.0,3.0,4.0,130.0
32454081.0,Calme et proche de tout - Appartement indépendant,Entire rental unit,Entire home/apt,1.125,1.0,3.25,132.5
32511785.0,"""Swiss Lake Lodge""  bordering the Lake of Geneva",Entire villa,Entire home/apt,3.5,4.0,5.0,850.0
32513363.0,"Top Appart 2 pces au centre (calme, dernier étage)",Entire rental unit,Entire home/apt,1.5,1.0,3.5,177.0
32547615.0,"Chambre ""Lavande"" avec piscine et jardin",Private room in bed and breakfast,Private room,1.0,1.0,2.0,65.0
32558152.0,Beautiful attic room with stunning lake view,Private room in home,Private room,1.125,1.75,1.75,184.5
32638348.0,Chambre a louer dans un endroit calme en ville,Private room in bed and breakfast,Private room,2.375,3.0,4.25,361.0
32654769.0,Private room with shower and separate entry.,Private room in home,Private room,1.125,1.75,1.75,184.5
32678722.0,Spacious room in a shared flat,Private room in rental unit,Private room,1.625,1.5,3.25,234.5
32730196.0,Cozy studio in Lausanne center,Entire rental unit,Entire home/apt,1.125,1.0,1.75,90.0
32735176.0,"Montreux Jazz, vue lac et Alpes,musée Chaplin",Private room in bed and breakfast,Private room,1.0,2.0,2.0,55.0
32736784.0,Superbe Studio à Lausanne Proche Epfl et Unil,Entire condo,Entire home/apt,1.0,1.0,1.0,118.0
32764956.0,"Chambre lumineuse, vue lac.",Private room in rental unit,Private room,0.5,1.0,1.0,68.0
32784392.0,Lac Léman - en Suisse- Clarens-,Entire rental unit,Entire home/apt,1.0,2.0,1.5,97.25
32785628.0,Jolie chambre lumineuse proche de la gare,Private room in rental unit,Private room,1.875,3.25,3.0,350.0
32805126.0,Home sweet Home,Private room in rental unit,Private room,1.625,2.25,3.0,212.25
32854680.0,Chambre + sdb privée dans belle villa avec jardin,Private room in villa,Private room,1.0,1.0,1.0,85.0
32855681.0,Nice cozy flat with beautiful view in Lausanne,Entire rental unit,Entire home/apt,1.5,1.0,0.0,111.0
32877946.0,"App rénové  90m2 3.5p., 32m2 terrace lake view",Entire condo,Entire home/apt,1.0,2.0,2.0,284.0
32880868.0,Duplex de charme à Coppet,Entire rental unit,Entire home/apt,2.0,2.0,3.0,150.0
32881188.0,Perfect family home near lake,Entire home,Entire home/apt,2.5,3.0,3.0,300.0
32890213.0,L'Observatoire (The Observatory) - city center,Entire rental unit,Entire home/apt,1.25,2.0,1.75,108.5
32904798.0,Petit Concon en face du Lac,Entire rental unit,Entire home/apt,1.0,1.0,1.0,80.0
32911254.0,Cosy flat in Lausanne!!!,Entire rental unit,Entire home/apt,1.0,1.0,2.0,90.0
32954261.0,"Nids douillet dans les prés, entre lac et montagne",Entire home,Entire home/apt,1.25,3.0,2.5,141.0
33011689.0,Magnifique appartement avec vue sur le lac leman,Entire rental unit,Entire home/apt,1.125,2.0,2.5,106.5
33056837.0,Chalet Maurice by Interhome,Entire home,Entire home/apt,4.0,4.0,5.0,720.0
33057081.0,Diamant 6 by Interhome,Entire rental unit,Entire home/apt,1.0,2.0,2.0,212.0
33057181.0,Savoie 1 by Interhome,Entire rental unit,Entire home/apt,1.0,1.0,2.0,155.0
33058672.0,Sunset B 11 by Interhome,Entire rental unit,Entire home/apt,4.0,5.0,8.0,660.0
33059943.0,Ferme Bio La Gottalaz,Entire guesthouse,Entire home/apt,3.0,3.0,3.0,159.0
33086167.0,"Close to Geneve, Nyon,  7 min walk to lake - room1",Private room in home,Private room,1.0,1.0,1.0,350.0
33112661.0,Beautiful studio 2 minutes from the train station,Entire rental unit,Entire home/apt,1.0,1.0,1.0,120.0
33136368.0,Beautiful duplex in Vevey centre,Entire condo,Entire home/apt,1.25,2.0,1.25,87.0
33154240.0,Chambre à louer dans un environnement calme.,Private room in condo,Private room,1.0,1.0,1.0,54.0
33154869.0,Logement spacieux pour un séjour dans le calme.,Private room in bed and breakfast,Private room,1.0,1.0,1.0,54.0
33188715.0,Suite au centre du village de St-Cergue,Entire rental unit,Entire home/apt,1.0,1.0,2.0,90.0
33206990.0,HOTEL AGORA SWISS NIGHT - STUDIO WITH KITCHENETTE,Room in serviced apartment,Hotel room,1.25,1.0,2.0,93.75
33235436.0,"Magnifique chambre , chez nous c’est chez vous",Private room in home,Private room,1.25,1.0,2.0,93.75
33249653.0,Chalet Floriana,Entire rental unit,Entire home/apt,1.5,2.0,6.0,150.0
33306572.0,Chambre privée à Morges,Private room in rental unit,Private room,1.5,2.25,2.25,143.5
33311862.0,"Lost Paradise Montreux ! You’ll love it !2,5 rooms",Entire condo,Entire home/apt,1.0,2.0,2.5,122.5
33314767.0,Good vibes contemporary family home in an old barn,Entire home,Entire home/apt,1.5,3.0,3.0,93.75
33339917.0,Appartement neuf et lumineux au centre de Vevey,Entire rental unit,Entire home/apt,1.25,1.0,2.0,110.0
33351595.0,Renovated chalet with 3 bedrooms and 2 bathrooms,Entire chalet,Entire home/apt,2.0,3.0,3.0,283.0
33357502.0,Beautiful room in a quiet center area,Private room in rental unit,Private room,1.25,2.0,1.25,87.0
33370309.0,Vielle ville Vevey avec terrasse sur le toit,Entire rental unit,Entire home/apt,1.75,3.0,3.25,197.5
33415952.0,Studio calme au centre de Lausanne,Entire rental unit,Entire home/apt,1.5,2.0,1.75,79.75
33488135.0,L'Alpage - Stylish chalet apt in the Swiss Alps!,Entire condo,Entire home/apt,1.125,3.0,2.5,118.25
33512362.0,Private room 2 - single bed,Private room in bed and breakfast,Private room,1.0,1.0,1.0,55.0
33521704.0,Petit Paradis 2..face au lac au milieu des vignes,Entire loft,Entire home/apt,1.0,1.0,2.0,189.0
33565556.0,Swiss Wine Hotel - séjournez au cœur de la ville,Room in hotel,Hotel room,1.0,1.0,2.0,174.0
33613346.0,Petit Paradis1..face au lac au milieu des vignes.,Entire rental unit,Entire home/apt,1.0,1.0,2.0,225.0
33673217.0,"Lac Leman,Roussy,Vevey,Gare, Migros et Coop....",Entire rental unit,Entire home/apt,1.625,2.0,3.25,303.0
33679509.0,Beautiful apartment entirely renovated,Entire guesthouse,Entire home/apt,2.375,1.0,4.25,375.0
33683855.0,Nice flat located between Vevey and Montreux,Entire rental unit,Entire home/apt,1.0,3.0,4.0,219.0
33730908.0,Chambre twin vue jardin/Twin room garden view,Room in hotel,Private room,1.25,1.0,1.75,105.25
33743994.0,Chambre avec vue sur lac de Morat,Private room in rental unit,Private room,1.75,2.0,3.25,197.5
33760381.0,Ferien direkt am Murtensee - im Chalet in Salavaux,Entire chalet,Entire home/apt,1.0,2.0,3.0,120.0
33760588.0,Appartement cosy sur le balcon du Léman,Entire rental unit,Entire home/apt,1.0,2.0,2.5,212.25
33818541.0,On the ski slops Small chalet in the Alps,Entire rental unit,Entire home/apt,1.0,2.0,3.0,132.0
33823828.0,Appartement dans un beau Chalet,Private room in chalet,Private room,1.0,1.0,1.0,140.0
33842018.0,Jolival appartement vue sur lac et montagnes,Entire condo,Entire home/apt,1.0,2.0,4.0,180.0
33846410.0,Chambre dans villa au calme et proche de la nature,Private room in villa,Private room,1.0,1.75,2.25,197.25
33904826.0,"Studio avec terrasse,vue imprenable sur le lac",Entire loft,Entire home/apt,1.0,0.0,1.0,149.0
33925451.0,Hotel Swiss Chocolate - Chambre twin/double,Room in hotel,Hotel room,1.0,1.0,3.0,177.0
33939377.0,"Joli 2,5 p. meublé avec jardin à sous louer",Entire rental unit,Entire home/apt,1.0,1.0,1.0,130.0
33948260.0,Hotel Swiss Chocolate - Chambre single,Room in hotel,Hotel room,1.0,1.0,1.0,234.0
33949362.0,Hotel Swiss Chocolate - Chambre familiale,Room in hotel,Hotel room,1.0,1.0,4.0,618.0
33952308.0,"next to Geneve & Nyon, close to the lake room 2",Private room in home,Private room,1.0,1.0,1.0,485.0
33956299.0,"Home sweet home (2 rooms, 3 people, Vevey center)",Private room in rental unit,Private room,1.0,2.0,2.0,319.0
33963112.0,Modern Apartment in Alps with Stunning View,Entire rental unit,Entire home/apt,2.25,1.0,2.5,354.5
34048777.0,"""Agate 53"" à Villars-sur-Ollon",Entire rental unit,Entire home/apt,1.0,1.0,3.0,100.0
34073472.0,Chambre double supérieure “Au bonheur des Iris”,Private room in bed and breakfast,Private room,1.0,1.0,1.0,150.0
34138312.0,Studio Valentin Centre Ville,Entire rental unit,Entire home/apt,1.0,0.0,1.0,95.0
34148863.0,"Spacious, bright and luxurious lakeside appartment",Entire rental unit,Entire home/apt,1.0,1.0,2.0,194.0
34178866.0,Lausanne,Private room in bed and breakfast,Private room,1.25,2.0,2.25,95.75
34238320.0,Great House with garden close to lake and forest,Entire home,Entire home/apt,1.125,4.0,1.25,97.25
34240554.0,Bel appartement 2  minutes centre ville,Entire rental unit,Entire home/apt,1.25,1.0,1.0,142.75
34250739.0,Chambre a loué,Private room in casa particular,Private room,1.0,1.0,1.75,142.5
34255092.0,Great flat for 1/2/3/4 between Montreux & Vevey,Entire rental unit,Entire home/apt,1.0,1.0,2.25,168.25
34270231.0,Appartement de vacances,Entire condo,Entire home/apt,1.0,1.0,3.0,150.0
34270600.0,Chez Daniela,Private room in rental unit,Private room,1.0,1.0,1.0,40.0
34274329.0,Parc Horizon,Private room in condo,Private room,1.0,1.0,1.0,40.0
34298342.0,"Apartment Leman Lake, Olympic Muséum",Entire rental unit,Entire home/apt,1.25,1.0,1.75,127.5
34301839.0,Jolie chambre & salle de bain privée dans villa,Private room in villa,Private room,1.0,1.0,1.0,66.0
34305015.0,"*Cosy place nested between lake, vineyard & alps",Private room in home,Private room,1.0,1.0,1.0,90.0
34310049.0,Appartement mansardé pour 2 à 6 personnes,Entire rental unit,Entire home/apt,1.75,2.0,3.25,197.5
34318335.0,"Cosy place nested between lake, vineyard & alps",Private room in home,Private room,1.0,1.0,1.0,65.0
34320905.0,"Saint-Sulpice : studio avec vue, à deux pas du lac",Entire rental unit,Entire home/apt,1.0,1.0,1.75,142.5
34339065.0,Modern appartment in the center of Villars,Entire rental unit,Entire home/apt,1.0,1.0,2.0,314.0
34347800.0,Loft d'artiste à Lausanne,Entire loft,Entire home/apt,2.0,1.0,2.0,170.0
34392888.0,La Petite Maison Près de la Forêt,Entire rental unit,Entire home/apt,1.0,1.0,1.5,97.25
34467742.0,Loue,Private room in rental unit,Private room,1.0,3.0,5.0,500.0
34493362.0,Lovely family flat in Lausanne Chailly,Entire rental unit,Entire home/apt,3.0,4.0,6.0,200.0
34499808.0,Appartement d'exception à 2 pas du lac,Entire rental unit,Entire home/apt,1.0,1.0,1.25,151.0
34531837.0,Modern appartment in the center next to the lake,Entire rental unit,Entire home/apt,1.0,2.0,1.5,87.5
34538486.0,Spectacular Home - Minutes from Montreux/Vevey,Entire home,Entire home/apt,1.25,5.0,1.75,94.5
34541861.0,Big room in Beautiful duplex near Nyon,Private room in rental unit,Private room,1.0,1.0,2.0,65.0
34548617.0,Chalet Vicky et Nino,Entire chalet,Entire home/apt,1.0,2.0,5.0,130.0
34561180.0,VEVEY Nice double room in cosy flat 50m from  lake,Private room in rental unit,Private room,1.25,2.0,2.75,107.25
34595978.0,"Cosy room for 1-2 persons in Montreux, nice view",Private room in rental unit,Private room,1.0,2.0,1.0,95.0
34643904.0,3.5 pièces confortable. Panorama sur les Alpes,Entire condo,Entire home/apt,1.0,2.0,4.0,100.0
34663629.0,Bed&Breakfast situation exceptionnelle face au lac,Private room in rental unit,Private room,1.0,1.0,1.0,184.0
34711080.0,"Modern apartment, near center, free parking",Entire rental unit,Entire home/apt,2.25,1.0,2.25,655.0
34715417.0,Studio au centre ville à deux minutes de la gare,Entire rental unit,Entire home/apt,2.25,2.5,4.0,234.75
34721601.0,Stunning Swiss Chalet.,Entire chalet,Entire home/apt,4.5,4.0,5.0,750.0
34729468.0,Chambre étudiante proche de l'EPFL,Private room in rental unit,Private room,1.0,1.25,1.25,156.25
34793658.0,Montreux cocoon : cosy Apartment with Lake Views,Entire rental unit,Entire home/apt,1.0,1.0,1.0,260.0
34801896.0,Charmant appartement à 2 pas de Lausanne,Entire rental unit,Entire home/apt,1.875,1.0,1.75,554.25
34807842.0,Chalet sur deux étàges privés 260m2,Entire chalet,Entire home/apt,3.0,4.0,4.0,303.0
34825627.0,"Room in shared flat at EPFL, balcony+lakeview",Private room in rental unit,Private room,1.0,1.5,2.25,192.25
34850266.0,Modern apartment near Lausanne and Vevey,Entire rental unit,Entire home/apt,1.25,3.0,2.0,320.0
34864448.0,Luxurious apartment on the Swiss Riviera.,Casa particular,Entire home/apt,2.0,1.0,1.0,175.0
34878536.0,32-Private Room+storage+lake view 3min to Metro,Private room in villa,Private room,1.5,1.0,1.0,58.0
34904004.0,FÊTE DES VIGNERONS PROCHE DE VEVEY,Entire rental unit,Entire home/apt,1.25,1.0,2.25,139.0
34943464.0,"Séjour dans une maison rustique, pleine de charme.",Room in bed and breakfast,Hotel room,1.0,1.0,1.0,61.0
34950438.0,A LOUER CHAMBRE CHEZ L'HABITANT,Private room in bed and breakfast,Private room,1.0,1.0,1.0,101.0
34968892.0,Charmant studio cosy - Lausanne,Entire rental unit,Entire home/apt,1.0,0.0,1.0,52.0
34970413.0,T@bby Vintage Caravan - Tiny Space in the Lavaux,Private room in camper/rv,Private room,1.0,1.0,1.0,94.0
34970464.0,Appartement à 10min de Lausanne (Lavaux),Entire rental unit,Entire home/apt,1.875,2.0,3.25,293.75
34986279.0,"Agréable appartement de plein pied, près du centre",Entire rental unit,Entire home/apt,1.5,2.0,4.0,196.0
34995646.0,洛桑市中心温馨三房Cosy 3.5Apart. in city centre of Lausanne,Private room in rental unit,Private room,1.25,1.5,2.5,232.0
35028076.0,Large bedroom in a 90m2 apartment 10 min Lake,Private room in rental unit,Private room,1.5,2.0,3.0,114.75
35050254.0,3 pièce sous-gare vue sur le lac,Entire rental unit,Entire home/apt,3.125,2.0,4.0,854.0
35066009.0,Pieds dans l'eau!,Entire rental unit,Entire home/apt,1.0,1.0,1.0,157.0
35101095.0,Hameau de la gare B3 les diablerets,Entire rental unit,Entire home/apt,2.125,3.0,3.5,250.25
35102683.0,Chambre à louer à Nyon - immeuble standing - gare,Private room in rental unit,Private room,1.0,1.75,2.5,357.5
35125702.0,Luminous big room + balcony near station and lake,Private room in rental unit,Private room,1.0,1.0,2.0,65.0
35133083.0,Sous-location appartement,Entire rental unit,Entire home/apt,1.25,1.0,2.0,288.5
35139334.0,Sunday Morning,Private room in rental unit,Private room,3.125,2.75,4.0,854.0
35144390.0,Nice apartment Montreux and Leman view,Entire rental unit,Entire home/apt,1.0,1.0,2.0,177.0
35146756.0,"Rentals by Laura - The ""Alpes"" apartment",Entire rental unit,Entire home/apt,2.0,3.0,6.0,294.0
35212675.0,"Bright, Modern apartment in Old Town Lausanne",Entire rental unit,Entire home/apt,1.0,2.0,1.75,142.75
35274561.0,2 chambres c/habitant pour 1-2-3 ou 4 voyageurs,Private room in rental unit,Private room,1.0,2.0,3.0,95.0
35284297.0,Central pretty apartment 55m2,Entire rental unit,Entire home/apt,1.0,1.0,2.0,102.0
35295744.0,Comfortable flat quiet and secure zone.,Entire rental unit,Entire home/apt,1.0,1.0,1.0,93.0
35338438.0,Chambre privé - Petit salon - Terrasse - Parking,Private room in condo,Private room,1.25,2.0,1.75,136.0
35344187.0,Chambre spacieuse et cosy proche du lac,Private room in rental unit,Private room,1.0,1.0,1.0,68.0
35359614.0,Les Chênes - Studio en pleine Nature,Entire guesthouse,Entire home/apt,1.25,2.5,2.75,163.5
35371530.0,Apparemment au cœur de Lausanne,Entire rental unit,Entire home/apt,1.125,1.0,3.75,255.75
35375085.0,Beautiful 1-Bedroom Flat in Center of Nyon,Entire rental unit,Entire home/apt,1.0,1.0,1.0,185.0
35404345.0,Chalet Mamina - Familial et chaleureux,Entire chalet,Entire home/apt,4.5,6.0,9.0,616.0
35487051.0,Alpine dream Chalet with Spa  close to Lake Geneva,Entire home,Entire home/apt,3.5,6.0,8.0,574.0
35488635.0,Comfortable home away from home,Private room in rental unit,Private room,1.875,1.0,1.75,554.25
35492648.0,Montreux Belvedere - Great location & amazing view,Entire rental unit,Entire home/apt,1.375,3.0,2.75,179.75
35512728.0,Joli Cœur,Entire chalet,Entire home/apt,2.0,5.0,7.0,150.0
35543268.0,Maisonnette villageoise charmante,Entire home,Entire home/apt,2.125,3.0,3.75,229.25
35560534.0,Charmant appart. - Vieux Vevey - 2min du lac,Entire rental unit,Entire home/apt,2.125,1.0,3.75,229.25
35575165.0,Appartement au cœur de la Riviera et ses festivals,Entire rental unit,Entire home/apt,2.25,2.0,4.0,234.75
35594723.0,Quiet Studio Lausanne center,Entire rental unit,Entire home/apt,1.0,1.0,1.0,115.0
35608081.0,gde chambre vue lac à 1 min. du bus/train pr fille,Private room in rental unit,Private room,1.0,1.0,1.0,37.0
35614190.0,Beautiful Swiss Riviera Appartment,Entire rental unit,Entire home/apt,1.75,1.0,3.25,197.5
35626394.0,"Nice apartment with balcony, 42m2",Entire rental unit,Entire home/apt,1.5,1.0,4.25,205.5
35641410.0,Entire apartment with an exceptional lake view,Entire condo,Entire home/apt,2.5,1.0,2.0,289.0
35663380.0,Studio in the Heart of the city,Entire rental unit,Entire home/apt,2.125,2.25,3.75,230.25
35694991.0,Chambre à louer dans maison en colocation,Private room in home,Private room,1.0,1.0,2.25,197.25
35695491.0,Cosy flat close to Lausanne,Entire rental unit,Entire home/apt,1.0,2.0,3.0,150.0
35703464.0,Chambre à louer emplacement idéal,Private room in rental unit,Private room,1.625,2.75,3.0,247.25
35712097.0,Grand appartement à 2 min de la gare,Entire rental unit,Entire home/apt,2.0,3.0,3.0,140.0
35726616.0,Balcony Lake View Room 1 in Monterux @ 4 Séquoias,Private room in townhouse,Private room,1.5,3.0,4.0,121.25
35739807.0,Logement de ville dans la verdure et le calme,Entire condo,Entire home/apt,1.0,0.0,1.0,120.0
35760923.0,Logement entier charmant et centré,Entire rental unit,Entire home/apt,1.0,2.0,2.0,180.0
35769227.0,Modern apt close to train station and lakeside,Entire rental unit,Entire home/apt,1.25,1.0,2.25,143.75
35783879.0,Calme et confortable proche du centre.,Private room in bed and breakfast,Private room,1.0,1.0,1.0,54.0
35800984.0,Logement à Lausanne,Entire rental unit,Entire home/apt,1.25,1.0,3.25,328.0
35802625.0,Beau appartement à Morges Gare,Entire rental unit,Entire home/apt,1.5,1.0,1.0,107.0
35813552.0,Montreux - Château Chillon – Lac Léman ♥,Private room in rental unit,Private room,1.0,2.0,1.0,95.0
35819119.0,"2 Bdr, fantastic view, swimming pool, free parking",Entire rental unit,Entire home/apt,1.0,2.0,3.0,250.0
35824312.0,Charming Room 2 in Montreux @ 4 Séquoias,Private room in townhouse,Private room,1.5,2.0,4.0,121.25
35826125.0,Connected Rooms 1&2 - Views & Balcony @ 4 Séquoias,Private room in townhouse,Private room,1.5,2.0,4.0,121.25
35834625.0,1 bedroom with garden,Entire rental unit,Entire home/apt,1.75,1.0,3.25,197.5
35835059.0,"LuxUs Apartment Montreux, GR60",Entire rental unit,Entire home/apt,2.125,2.0,3.75,230.25
35867190.0,Chambre à louer pendant la Fête des Vignerons,Private room in rental unit,Private room,2.125,1.75,3.75,230.25
35876155.0,"Grande chambre avec balcon, wc et douche privés",Private room in condo,Private room,2.125,1.75,3.75,230.25
35911207.0,"Lichtdruchflutete grosszügige Villa, Palmenoase",Entire villa,Entire home/apt,2.0,2.0,3.0,650.0
35931298.0,Beautiful spacious room in Lausanne,Private room in rental unit,Private room,1.375,6.0,2.75,192.25
35937300.0,Best Villars View,Entire chalet,Entire home/apt,3.5,4.0,6.0,849.0
35953900.0,"Appartement + parking, cote metro m2 endroit calme",Entire rental unit,Entire home/apt,1.25,1.0,2.0,272.5
35958114.0,Magnifique chambre privée de 20m2 centre de Vevey!,Private room in rental unit,Private room,1.25,0.5,1.5,153.75
35968214.0,Séjour verdoyant au Montreux Jazz Festival,Entire rental unit,Entire home/apt,1.875,1.0,1.75,554.25
35979614.0,Appartement cosy à Renens,Entire rental unit,Entire home/apt,1.25,2.0,2.0,107.5
35992999.0,Chalet à 2 pas de la plage de sable,Entire chalet,Entire home/apt,1.0,2.0,4.0,139.0
36009132.0,Modern Chalet in Relaxing Oasis of Swiss Alps,Entire chalet,Entire home/apt,1.0,4.0,0.75,108.0
36016417.0,Cosy little flat with amazing lake view,Entire rental unit,Entire home/apt,1.0,1.0,1.0,153.0
36019045.0,Room to rent,Private room in home,Private room,1.0,0.0,2.0,100.0
36033146.0,Studio au cœur de Lausanne proche de tout,Entire rental unit,Entire home/apt,1.0,1.0,0.0,120.0
36050319.0,Private room in centre of Pully (Near Lausanne),Private room in rental unit,Private room,1.0,1.0,3.0,123.5
36063827.0,Appartement sur les hauteurs de Montreux,Entire rental unit,Entire home/apt,1.25,2.0,1.75,136.0
36068497.0,Grand chalet chaleureux,Entire chalet,Entire home/apt,2.0,4.0,8.0,200.0
