listing_url,name,property_type,host_is_superhost,host_acceptance_rate,neighbourhood_cleansed,neighbourhood_group_cleansed,price
https://www.airbnb.com/rooms/922876181879131061,A 10 minutes de Lausanne,Entire rental unit,True,100.0,Lausanne,Lausanne,257.25
https://www.airbnb.com/rooms/923634478157294004,Belle chambre 7 min de Lausanne,Entire rental unit,False,100.0,Crissier,Ouest lausannois,85.0
https://www.airbnb.com/rooms/923651334611422345,Buzz house - Lausanne,Private room in rental unit,True,94.0,Prilly,Ouest lausannois,67.0
https://www.airbnb.com/rooms/923934567362411991,Petit nid au cœur de Vevey !,Entire rental unit,True,88.0,Vevey,Riviera-Pays-d'Enhaut,121.75
https://www.airbnb.com/rooms/924485470113795254,"Rolle 3 Bedroom, Modern Interior",Entire rental unit,False,85.0,Mont-sur-Rolle,Nyon,225.0
https://www.airbnb.com/rooms/925081511337930387,Appartement entier 52 m,Entire rental unit,False,73.25,La Tour-de-Peilz,Riviera-Pays-d'Enhaut,121.25
https://www.airbnb.com/rooms/925182544106350016,La Junglette,Entire rental unit,True,58.0,Lausanne,Lausanne,110.0
https://www.airbnb.com/rooms/925234683211349873,Appartement Duplex entre Genève et Lausanne,Entire rental unit,True,100.0,Saint-Livres,Morges,100.0
https://www.airbnb.com/rooms/925436423159883445,Belle chambre dans appartement,Private room in rental unit,False,50.0,Oron,Lavaux-Oron,50.0
https://www.airbnb.com/rooms/925489503896845458,Appartement à Lausanne,Entire rental unit,False,52.0,Lausanne,Lausanne,115.0
https://www.airbnb.com/rooms/925901709406827355,Great appartment with lake view,Entire rental unit,Sin información,0.0,Renens (Vaud),Ouest lausannois,200.0
https://www.airbnb.com/rooms/926149230277170535,Chambre appart. indépendant studio. Nuits fraîches,Private room in bed and breakfast,False,60.0,Sainte-Croix,Jura-Nord vaudois,74.0
https://www.airbnb.com/rooms/926554194450797874,Lausanne–Lake Treehouse,Entire rental unit,False,25.0,Lausanne,Lausanne,188.0
https://www.airbnb.com/rooms/926867292381384121,Logement entier,Entire rental unit,False,55.25,Vevey,Riviera-Pays-d'Enhaut,123.0
https://www.airbnb.com/rooms/927297164082426763,Bord du lac à Lutry.,Entire rental unit,False,67.0,Lutry,Lavaux-Oron,170.0
https://www.airbnb.com/rooms/927302636532523598,Private room - Lake view,Private room in rental unit,False,57.5,Montreux,Riviera-Pays-d'Enhaut,124.25
https://www.airbnb.com/rooms/927366158980575078,Beautiful studio en Lavaux- D2,Entire rental unit,False,69.0,Bourg-en-Lavaux,Lavaux-Oron,79.0
https://www.airbnb.com/rooms/927513407475328186,Lausanne (écoquartier),Private room in rental unit,False,57.5,Lausanne,Lausanne,55.0
https://www.airbnb.com/rooms/927961897914103152,Arsets 312.16,Entire rental unit,False,94.0,Gryon,Aigle,193.0
https://www.airbnb.com/rooms/928044704033927361,Superbe Appart - centre de ville,Entire rental unit,False,0.0,Lausanne,Lausanne,120.0
https://www.airbnb.com/rooms/928139159924147389,Flat in the heart of La Côte,Entire rental unit,False,53.75,Etoy,Morges,104.5
https://www.airbnb.com/rooms/928140834467786421,Armaille 16/9,Entire rental unit,False,94.0,Gryon,Aigle,104.5
https://www.airbnb.com/rooms/928157114162369627,Colocation 3 chambres au cœur de la Vallée de Joue,Private room in rental unit,False,46.0,Le Chenit,Jura-Nord vaudois,32.0
https://www.airbnb.com/rooms/928217965358007163,"Appartement Studio Le Mont, avec vue et au calme",Entire rental unit,False,75.0,Ormont-Dessus,Aigle,73.0
https://www.airbnb.com/rooms/928691451282784495,"Cozy antique place:2 rooms,1 double bed,2 singles",Private room in condo,False,91.0,Saint-Légier-La Chiésaz,Riviera-Pays-d'Enhaut,176.0
https://www.airbnb.com/rooms/928926144287448694,Superbe appartement avec grande terrasse,Entire rental unit,False,0.0,Renens (Vaud),Ouest lausannois,150.0
https://www.airbnb.com/rooms/929072180200428924,Le Petit Clos Suites - Charming Garden Villa,Entire rental unit,True,87.0,Prangins,Nyon,275.0
https://www.airbnb.com/rooms/929076712469909672,Grande chambre au bord du lac,Private room in rental unit,False,50.0,Pully,Lavaux-Oron,59.0
https://www.airbnb.com/rooms/929314552262982757,Family Apartment with Lake View,Entire rental unit,False,33.0,Pully,Lavaux-Oron,284.0
https://www.airbnb.com/rooms/929469206784267900,Superbe 4.5pces jardin piscine,Entire rental unit,False,67.5,Epalinges,Lausanne,180.75
https://www.airbnb.com/rooms/929712930573629272,Haven - Yourte traditionnelle à l'orée des bois,Yurt,True,100.0,Lausanne,Lausanne,105.0
https://www.airbnb.com/rooms/930067018141544288,Appartement dans la Villa du Golf,Entire rental unit,True,100.0,Corcelles-près-Payerne,Broye-Vully,233.0
https://www.airbnb.com/rooms/931147319258502744,Cozy apartment@ amazing location,Entire rental unit,True,100.0,Leysin,Aigle,55.0
https://www.airbnb.com/rooms/931537826275893487,"Superb appartement view, all useful amenities",Entire condo,False,83.0,Buchillon,Morges,120.0
https://www.airbnb.com/rooms/931629790043698637,EHL chambre à louer à 5 mn à pied,Private room in home,False,94.0,Lausanne,Lausanne,42.0
https://www.airbnb.com/rooms/932329160389093420,Studio Valentin 62C Lausanne,Entire rental unit,False,93.0,Lausanne,Lausanne,95.0
https://www.airbnb.com/rooms/932368946853419479,Family Apartment in Lausanne,Entire rental unit,False,100.0,Lausanne,Lausanne,65.0
https://www.airbnb.com/rooms/932442985954895333,Rare Apt w/ Garden and Fireplace,Entire rental unit,True,100.0,Ollon,Aigle,111.0
https://www.airbnb.com/rooms/932509896707484246,"Studio meublé, Bussigny gare",Entire rental unit,False,100.0,Bussigny,Ouest lausannois,71.0
https://www.airbnb.com/rooms/933101201891387553,Romantisches  Studio mit Grosser Terrasse,Entire rental unit,False,95.0,Vully-les-Lacs,Broye-Vully,98.0
https://www.airbnb.com/rooms/933179189056441558,Large and bright bedroom,Private room in rental unit,False,0.0,Lausanne,Lausanne,59.0
https://www.airbnb.com/rooms/933301414956083902,"Le Petit Cotterd, Chalet d'alpage",Entire chalet,True,97.0,Ormont-Dessous,Aigle,145.0
https://www.airbnb.com/rooms/933329729533867928,Appartement familial chaleureux,Entire rental unit,False,0.0,Pully,Lavaux-Oron,145.0
https://www.airbnb.com/rooms/933371903536376826,Appartement 2 pièces de 60 m2,Entire rental unit,False,83.0,Buchillon,Morges,77.0
https://www.airbnb.com/rooms/933564597621102522,Superbe chambre chez l’habitant Vinzel,Private room in home,True,85.0,Vinzel,Nyon,57.0
https://www.airbnb.com/rooms/933870409058133402,Nice room in a quite place,Private room in rental unit,True,96.0,Renens (Vaud),Ouest lausannois,50.0
https://www.airbnb.com/rooms/933875513296518166,Studio au centre de Montreux,Entire rental unit,True,97.0,Montreux,Riviera-Pays-d'Enhaut,150.0
https://www.airbnb.com/rooms/934502582670229238,Cozy flat in Villars perfect for skiers and hikers,Entire rental unit,False,100.0,Ollon,Aigle,250.0
https://www.airbnb.com/rooms/934543985120396712,La Tzigi'Roulotte,Private room in shepherd's hut,False,79.0,Concise,Jura-Nord vaudois,125.0
https://www.airbnb.com/rooms/934671369386339221,Appartement,Entire rental unit,False,15.0,Lausanne,Lausanne,104.0
https://www.airbnb.com/rooms/934899335729980444,Appartement calme et lumineux– Lausanne centre,Entire condo,False,50.0,Lausanne,Lausanne,93.0
https://www.airbnb.com/rooms/935132288936058738,Appartement Rosat 6,Entire rental unit,False,80.0,Château-d'Oex,Riviera-Pays-d'Enhaut,172.0
https://www.airbnb.com/rooms/935222580815447082,Appartement de charme,Entire rental unit,False,100.0,Bussigny,Ouest lausannois,149.0
https://www.airbnb.com/rooms/935277831361996683,"Chambre Lumineuse au calme, à 2 minutes de la Gare",Private room in rental unit,True,89.0,Nyon,Nyon,79.0
https://www.airbnb.com/rooms/935293184011826523,Chalet by the lake,Hut,True,94.0,Grandson,Jura-Nord vaudois,151.0
https://www.airbnb.com/rooms/935305297382667186,"Elegant apartment, Central Lausanne, with a  view",Entire rental unit,False,72.0,Lausanne,Lausanne,99.0
https://www.airbnb.com/rooms/935368881838679185,Le dortoir du Mont Aubert,Shared room in bed and breakfast,True,92.0,Concise,Jura-Nord vaudois,25.0
https://www.airbnb.com/rooms/935384276909743698,Amazing flat next to the lac!,Entire rental unit,False,86.75,Lausanne,Lausanne,257.0
https://www.airbnb.com/rooms/935715399554536108,Suite 1 room - Free parking & daily cleaning,Entire rental unit,True,100.0,Montreux,Riviera-Pays-d'Enhaut,302.0
https://www.airbnb.com/rooms/935717708618833571,Suite deux chambres - ménage quotidien,Entire rental unit,True,100.0,Montreux,Riviera-Pays-d'Enhaut,308.0
https://www.airbnb.com/rooms/936161489944125695,Studio à partager,Shared room in rental unit,False,0.0,Lausanne,Lausanne,60.0
https://www.airbnb.com/rooms/936325588673647083,5 minutes à pied des plages.,Entire rental unit,False,100.0,Yvonand,Jura-Nord vaudois,186.25
https://www.airbnb.com/rooms/936841986450199480,Room Mont Blanc,Private room in rental unit,False,32.0,Grens,Nyon,75.0
https://www.airbnb.com/rooms/936992347078666966,Room in a flat (3persons) with splendid view,Private room in rental unit,True,80.0,Chexbres,Lavaux-Oron,46.0
https://www.airbnb.com/rooms/936996937001544025,Petite chambre/ magnifique villa,Private room in villa,False,87.0,Froideville,Gros-de-Vaud,65.0
https://www.airbnb.com/rooms/937520760647761092,Villars Chalet with Stunning Views,Entire home,False,83.0,Ollon,Aigle,263.0
https://www.airbnb.com/rooms/937534680295552381,Spacious & calm 2BR for 4P Apartment,Entire rental unit,False,33.0,Epalinges,Lausanne,195.0
https://www.airbnb.com/rooms/937589008997047141,Apartment in Lausanne Center - 455000,Entire rental unit,False,59.0,Lausanne,Lausanne,82.0
https://www.airbnb.com/rooms/937731327424794919,Charmant appartement au pied des pistes,Entire rental unit,False,67.75,Gryon,Aigle,256.25
https://www.airbnb.com/rooms/938119927163132649,Le Jazz by Interhome,Entire rental unit,False,96.0,Montreux,Riviera-Pays-d'Enhaut,485.0
https://www.airbnb.com/rooms/938218306228580403,Montreux Lake Geneva Apartment,Entire rental unit,True,92.0,Montreux,Riviera-Pays-d'Enhaut,200.25
https://www.airbnb.com/rooms/938269948545400258,2 pièces 50m2 Lausanne Valentin,Entire rental unit,False,93.0,Lausanne,Lausanne,110.0
https://www.airbnb.com/rooms/938873053282952124,Studio à 200 m du lac,Entire rental unit,True,100.0,Lausanne,Lausanne,124.0
https://www.airbnb.com/rooms/938893743596486563,Appartement pour couple.,Private room in rental unit,False,92.25,Lausanne,Lausanne,94.0
https://www.airbnb.com/rooms/939014536709294603,Chalet Nostalgie,Entire rental unit,False,80.0,Château-d'Oex,Riviera-Pays-d'Enhaut,180.0
https://www.airbnb.com/rooms/939093798516355897,Logement chaleureux proche métro,Entire rental unit,False,89.0,Lausanne,Lausanne,90.0
https://www.airbnb.com/rooms/939441703125726761,Mountain Getaway!,Entire rental unit,False,100.0,Leysin,Aigle,146.75
https://www.airbnb.com/rooms/939527799951804106,Modern flat with beautiful outdoor space,Entire rental unit,False,100.0,Le Mont-sur-Lausanne,Lausanne,167.0
https://www.airbnb.com/rooms/939714250001926025,Chalet face au lac de Joux,Entire home,False,94.0,L'Abbaye,Jura-Nord vaudois,230.0
https://www.airbnb.com/rooms/939846918985213673,2 chambres dans un appartement,Shared room in rental unit,False,0.0,Lausanne,Lausanne,100.0
https://www.airbnb.com/rooms/939897779059588221,Grande chambre avec bureau,Private room in bed and breakfast,True,57.0,Le Mont-sur-Lausanne,Lausanne,54.0
https://www.airbnb.com/rooms/940589394574023405,1 Chambre avec vue incroyable,Private room in bed and breakfast,True,100.0,Corsier-sur-Vevey,Riviera-Pays-d'Enhaut,89.0
https://www.airbnb.com/rooms/941171798356688176,Appartement au centre de Vevey - Villa St-Martin,Entire rental unit,False,88.0,Vevey,Riviera-Pays-d'Enhaut,68.25
https://www.airbnb.com/rooms/941206916987998387,Chambre dans une colocation,Private room in rental unit,False,6.0,Ecublens (Vaud),Ouest lausannois,55.0
https://www.airbnb.com/rooms/941861203241542029,Mountain view in the city center,Entire home,False,100.0,Ollon,Aigle,75.0
https://www.airbnb.com/rooms/941865862951110300,Balcony | Workplace | Fireplace,Entire rental unit,True,90.0,Lausanne,Lausanne,70.75
https://www.airbnb.com/rooms/942451720350917303,Grande Chambre,Private room in rental unit,False,0.0,Lausanne,Lausanne,64.0
https://www.airbnb.com/rooms/942460296423839193,chambre dans un appartement 2 pièces partagé.,Private room in rental unit,True,100.0,Renens (Vaud),Ouest lausannois,176.0
https://www.airbnb.com/rooms/942579291024454235,Appartement avec terrasse et une vue lac,Entire rental unit,False,0.0,Lausanne,Lausanne,176.0
https://www.airbnb.com/rooms/943186484787207025,Petit Nid de Pully by Interhome,Entire rental unit,False,96.0,Pully,Lavaux-Oron,217.0
https://www.airbnb.com/rooms/943413833362816731,Chalet Solidage,Entire rental unit,True,100.0,Rougemont,Riviera-Pays-d'Enhaut,348.0
https://www.airbnb.com/rooms/943552622260561903,"Entre Genève et Lausanne, appartement avec jardin",Entire rental unit,True,100.0,Nyon,Nyon,194.75
https://www.airbnb.com/rooms/943757062909342543,Appartement quartier sous-gare,Entire rental unit,False,0.0,Lausanne,Lausanne,115.0
https://www.airbnb.com/rooms/944634037588913815,Appartement au coeur de Lausanne,Entire rental unit,True,72.0,Lausanne,Lausanne,99.0
https://www.airbnb.com/rooms/944645275281282847,Vire-Vent,Entire chalet,False,94.0,Gryon,Aigle,336.0
https://www.airbnb.com/rooms/944767195910111738,1BR near EHL Balcony for 4 guests Balcony &Parking,Entire rental unit,False,63.0,Lausanne,Lausanne,119.0
https://www.airbnb.com/rooms/944776403855069270,Beautiful 1BR/Brand new for 4ppl terrasse &Parking,Entire rental unit,False,63.0,Lausanne,Lausanne,105.0
https://www.airbnb.com/rooms/944778521461386413,"Brand New Studio close to Metro, EHL with parking",Entire rental unit,False,63.0,Lausanne,Lausanne,105.0
https://www.airbnb.com/rooms/944781409750287243,Beautiful bright Studio next to Lausanne Golf Club,Entire rental unit,False,63.0,Lausanne,Lausanne,105.0
https://www.airbnb.com/rooms/944784068188384834,1BR for 4p Parking Balcony next to Golf Club & EHL,Entire rental unit,False,63.0,Epalinges,Lausanne,135.0
https://www.airbnb.com/rooms/944784143339356674,1BR for 4p Parking Balcony next to Golf Club & EHL,Entire rental unit,False,63.0,Lausanne,Lausanne,120.0
https://www.airbnb.com/rooms/944789618584846478,Spacious 1BR with balcony & parking Next to EHL,Entire rental unit,False,63.0,Lausanne,Lausanne,135.0
https://www.airbnb.com/rooms/944791726195647097,Beautiful 1BR with parking next to Golf Club & EHL,Entire rental unit,False,63.0,Lausanne,Lausanne,105.0
https://www.airbnb.com/rooms/944793943419084249,Beautiful 1BR with parking next to Golf Club & EHL,Entire rental unit,False,63.0,Lausanne,Lausanne,127.5
https://www.airbnb.com/rooms/944797009886238232,Lovely 1BR next EHL & Golf Club Parking & Balcony,Entire rental unit,False,63.0,Lausanne,Lausanne,135.0
https://www.airbnb.com/rooms/945415517793937582,Cosy Appartement dans chalet,Entire rental unit,False,80.0,Leysin,Aigle,130.0
https://www.airbnb.com/rooms/945463503280698684,Belle chambre au centre-ville,Private room in rental unit,False,83.0,Lausanne,Lausanne,60.0
https://www.airbnb.com/rooms/946097182630495491,Comfy double room with private bathroom,Private room in home,False,96.0,Crans-près-Céligny,Nyon,90.0
https://www.airbnb.com/rooms/946867485693082080,appartement - vue sur les Alpes,Entire rental unit,False,0.0,Lausanne,Lausanne,90.0
https://www.airbnb.com/rooms/946966643655543961,Room in a flat with splendid view,Private room in rental unit,True,80.0,Chexbres,Lavaux-Oron,46.0
https://www.airbnb.com/rooms/947043294442775626,Cozy Loft in Vineyard with Stunning Views,Entire rental unit,True,100.0,Ollon,Aigle,97.0
https://www.airbnb.com/rooms/947458425497125807,"NEW Demeure de charme, XVIIe siècle",Entire villa,False,100.0,Chavannes-le-Veyron,Morges,350.0
https://www.airbnb.com/rooms/947557316576853942,bel appartement chaleureux,Private room in rental unit,True,89.0,Le Mont-sur-Lausanne,Lausanne,63.0
https://www.airbnb.com/rooms/947706359942847523,My home is your home !,Entire rental unit,False,100.0,Lausanne,Lausanne,120.0
https://www.airbnb.com/rooms/947807337493587908,"Petit studio au calme, Lausanne",Entire rental unit,False,0.0,Lausanne,Lausanne,67.0
https://www.airbnb.com/rooms/947866299274751951,"Colocation 1 Chambre à l'Orient, Vallée Joux",Private room in rental unit,False,46.0,Le Chenit,Jura-Nord vaudois,32.0
https://www.airbnb.com/rooms/948560938249538610,Appartement calme avec jardin,Entire rental unit,False,40.0,Bassins,Nyon,148.0
https://www.airbnb.com/rooms/948640983091141248,Appartement | Village St-Triphon,Private room in rental unit,True,77.0,Ollon,Aigle,69.0
https://www.airbnb.com/rooms/949370497146036253,Grande chambre avec salle de bain privé et parking,Private room in rental unit,True,88.0,Noville,Aigle,65.0
https://www.airbnb.com/rooms/949596622773802356,Grande chambre à louer à Montreux,Private room in rental unit,False,100.0,Montreux,Riviera-Pays-d'Enhaut,74.0
https://www.airbnb.com/rooms/949711293577135568,Penthouse flat above Montreux,Entire condo,True,100.0,Montreux,Riviera-Pays-d'Enhaut,96.5
https://www.airbnb.com/rooms/949936872007694103,Appartement dans un chalet,Entire rental unit,False,100.0,Château-d'Oex,Riviera-Pays-d'Enhaut,96.5
https://www.airbnb.com/rooms/950055356135206255,2 Chambres avec vue incroyable,Private room in bed and breakfast,True,100.0,Corsier-sur-Vevey,Riviera-Pays-d'Enhaut,178.0
https://www.airbnb.com/rooms/951272870002914511,Maison à 25 min de Lausanne,Entire home,False,33.0,Senarclens,Morges,350.0
https://www.airbnb.com/rooms/951298945079883289,2 p.1/2 centre Diablerets,Entire rental unit,False,0.0,Ormont-Dessus,Aigle,200.0
https://www.airbnb.com/rooms/951918494274946496,Panoramic Garden Studio,Entire rental unit,False,100.0,Veytaux,Riviera-Pays-d'Enhaut,130.0
https://www.airbnb.com/rooms/951939463739936653,Mountain Sunrise Studio,Entire rental unit,False,100.0,Veytaux,Riviera-Pays-d'Enhaut,83.0
https://www.airbnb.com/rooms/951961662436891274,Heaven of tranquility 2,Private room in rental unit,False,50.0,Perroy,Nyon,80.0
https://www.airbnb.com/rooms/952064648345858382,Appartement Bord du Léman Nyon,Entire rental unit,False,14.0,Nyon,Nyon,70.0
https://www.airbnb.com/rooms/952069339003620075,"House in Blonay, for family",Entire home,False,41.0,Blonay,Riviera-Pays-d'Enhaut,345.0
https://www.airbnb.com/rooms/952093429004076130,Chambre confortable centre-ville,Private room in rental unit,False,0.0,Lausanne,Lausanne,60.0
https://www.airbnb.com/rooms/952119513468489878,Appartement Chalet Bel Air,Entire rental unit,Sin información,100.0,Ormont-Dessus,Aigle,150.0
https://www.airbnb.com/rooms/952660317644383307,Belle Villa de Luxe sur Belmont.,Entire home,False,100.0,Belmont-sur-Lausanne,Lavaux-Oron,189.0
https://www.airbnb.com/rooms/952661944409239813,Appartement Mara,Entire rental unit,True,100.0,Mont-sur-Rolle,Nyon,160.0
https://www.airbnb.com/rooms/952745217452585929,auberge,Room in hotel,False,0.0,Ormont-Dessus,Aigle,386.0
https://www.airbnb.com/rooms/954137950763662085,Cosy Mountain Retreat,Entire rental unit,False,25.0,Leysin,Aigle,85.0
https://www.airbnb.com/rooms/954210316596147785,Cosy attic flat Lausanne center,Entire rental unit,False,98.0,Lausanne,Lausanne,89.0
https://www.airbnb.com/rooms/955647033698246679,Belle maison pas loin du lac.,Entire home,False,100.0,Saint-Prex,Morges,211.0
https://www.airbnb.com/rooms/955697676724717935,Charmant studio avec accès indépendant,Entire rental unit,False,60.0,Lausanne,Lausanne,83.0
https://www.airbnb.com/rooms/955710621952121984,"Suite, milieu des vignes, vue sur le lac &  jardin",Private room in bed and breakfast,True,100.0,Féchy,Morges,92.0
https://www.airbnb.com/rooms/955715106045936065,Appart cosy près du lac Léman,Entire rental unit,True,97.0,Crans-près-Céligny,Nyon,150.0
https://www.airbnb.com/rooms/955717712241236827,Magnificent & Authentic chalet,Entire home,False,100.0,Gryon,Aigle,1008.0
https://www.airbnb.com/rooms/956288760131973949,Wonderful view of Lake Geneva for 1 person,Private room in rental unit,False,92.0,Chardonne,Riviera-Pays-d'Enhaut,115.0
https://www.airbnb.com/rooms/956312328946226109,Wonderful view of Lake Geneva for 2 person,Private room in rental unit,False,92.0,Chardonne,Riviera-Pays-d'Enhaut,135.0
https://www.airbnb.com/rooms/956384546753759315,Appartement avec vue sur le lac,Entire rental unit,True,99.0,Chardonne,Riviera-Pays-d'Enhaut,149.0
https://www.airbnb.com/rooms/957007008360390841,Wohnung mit grosser Terrasse,Entire rental unit,False,95.0,Vully-les-Lacs,Broye-Vully,245.0
https://www.airbnb.com/rooms/957117873594796485,Great apartment in Lausanne,Entire rental unit,False,98.0,Lausanne,Lausanne,204.0
https://www.airbnb.com/rooms/957148193471926543,Gezellig skichalet voor families,Entire rental unit,False,53.0,Ollon,Aigle,248.0
https://www.airbnb.com/rooms/957193304878510351,Great apartment in Lausanne,Entire rental unit,False,98.0,Lausanne,Lausanne,179.0
https://www.airbnb.com/rooms/957640240785446137,Studio accueillant près de EPFL,Entire rental unit,True,100.0,Renens (Vaud),Ouest lausannois,95.0
https://www.airbnb.com/rooms/957721844269961355,chambre et salle de bain privée,Private room in rental unit,False,67.0,Renens (Vaud),Ouest lausannois,181.5
https://www.airbnb.com/rooms/958560161070669907,Appartement avec vue sur le lac,Entire rental unit,False,75.0,Montreux,Riviera-Pays-d'Enhaut,110.0
https://www.airbnb.com/rooms/958664346315274659,Chalet au pied des pistes de ski,Entire rental unit,False,100.0,Gryon,Aigle,150.0
https://www.airbnb.com/rooms/958739787732731938,chambre à Lausanne proche EPFL,Private room in bed and breakfast,False,67.0,Lausanne,Lausanne,90.0
https://www.airbnb.com/rooms/959198940913498470,Cozy home with mountain lake view & fireplaces.,Entire home,True,100.0,Montreux,Riviera-Pays-d'Enhaut,287.0
https://www.airbnb.com/rooms/959253157087043331,Your home with a view.,Entire rental unit,True,100.0,Montreux,Riviera-Pays-d'Enhaut,337.0
https://www.airbnb.com/rooms/959903279063751525,cocon urbain,Entire rental unit,False,100.0,Lausanne,Lausanne,125.0
https://www.airbnb.com/rooms/959918464859210087,Appartement 70m2 centre lausanne,Entire rental unit,False,100.0,Lausanne,Lausanne,220.0
https://www.airbnb.com/rooms/960283029114394818,Magnifique logement au calme,Entire rental unit,False,100.0,Chéserex,Nyon,90.0
https://www.airbnb.com/rooms/960708934593110785,Appartement  20minutes de Genéve,Private room in rental unit,False,98.25,Gland,Nyon,135.0
https://www.airbnb.com/rooms/961389786800034412,Peaceful country home with views,Entire home,False,93.0,Montanaire,Gros-de-Vaud,260.0
https://www.airbnb.com/rooms/962139321926445969,Bright Two-Bedroom Apartment with Balcony,Entire rental unit,False,100.0,Montreux,Riviera-Pays-d'Enhaut,148.0
https://www.airbnb.com/rooms/962198603585851728,Montreux House,Entire home,False,22.0,Montreux,Riviera-Pays-d'Enhaut,552.0
https://www.airbnb.com/rooms/962711062423080584,Chambre avec vue,Private room in rental unit,False,75.0,Montreux,Riviera-Pays-d'Enhaut,39.0
https://www.airbnb.com/rooms/963089976789409100,"Spacieux, design et vue lac.",Entire rental unit,False,50.0,Lausanne,Lausanne,249.25
https://www.airbnb.com/rooms/963515958870308154,Chalet Marjolaine,Entire chalet,False,80.0,Château-d'Oex,Riviera-Pays-d'Enhaut,258.0
https://www.airbnb.com/rooms/964210353228250211,Grand-Rue 143 by Interhome,Entire rental unit,False,96.0,Sainte-Croix,Jura-Nord vaudois,212.0
https://www.airbnb.com/rooms/964404983765842569,Beautiful attic overlooking the city,Entire rental unit,False,100.0,Montreux,Riviera-Pays-d'Enhaut,160.25
https://www.airbnb.com/rooms/964878881901218309,Beautiful Scenery,Entire rental unit,False,75.0,Gryon,Aigle,123.0
https://www.airbnb.com/rooms/965052011283184074,"Appartement, vue sur le lac",Entire rental unit,False,75.0,Montreux,Riviera-Pays-d'Enhaut,62.0
https://www.airbnb.com/rooms/965173144208000035,Maison + terasse dans les vignes,Entire home,True,98.0,Chexbres,Lavaux-Oron,123.0
https://www.airbnb.com/rooms/965796917171191900,Montreux Balcony Haven: Lake Proximity,Private room in rental unit,False,100.0,Montreux,Riviera-Pays-d'Enhaut,109.0
https://www.airbnb.com/rooms/965803451456073512,Montreux Serene: Haven Steps from the Lake,Private room in rental unit,False,100.0,Montreux,Riviera-Pays-d'Enhaut,109.0
https://www.airbnb.com/rooms/967079975600818170,Dipankar by Interhome,Entire home,False,94.0,Ollon,Aigle,691.0
https://www.airbnb.com/rooms/967339632791381177,Chalet d'Ayral avec jardin privatif,Entire rental unit,False,100.0,Leysin,Aigle,146.0
https://www.airbnb.com/rooms/967401676923220718,Appartement face Gare-Gland,Entire rental unit,False,75.0,Gland,Nyon,100.0
https://www.airbnb.com/rooms/967831968029108379,Vieux Gryon,Entire rental unit,False,94.0,Gryon,Aigle,202.0
https://www.airbnb.com/rooms/967866270054459625,"Votre chambre, son balcon privé",Private room in bed and breakfast,True,85.0,Lutry,Lavaux-Oron,142.0
https://www.airbnb.com/rooms/968124847950920992,"Le Refuge, un charmant appartement de 2 pièces.",Entire rental unit,True,99.0,Château-d'Oex,Riviera-Pays-d'Enhaut,120.0
https://www.airbnb.com/rooms/968510074311318733,Lovely studio in Lausanne - 054000,Entire rental unit,False,59.0,Lausanne,Lausanne,160.5
https://www.airbnb.com/rooms/968590852597191266,Charmante maison de 125 m² avec place de parking,Entire townhouse,False,29.0,Le Mont-sur-Lausanne,Lausanne,180.0
https://www.airbnb.com/rooms/968928203834103573,Stunning 2-Bedroom Apartment !,Entire rental unit,False,50.0,Lausanne,Lausanne,160.5
https://www.airbnb.com/rooms/969496919709450289,Central & stylish 65sqm apt with outdoor terrace,Entire rental unit,False,100.0,Leysin,Aigle,140.0
https://www.airbnb.com/rooms/970104274440915535,2 Br with lake view close to Geneva & Lausanne,Entire rental unit,False,100.0,Gland,Nyon,167.0
https://www.airbnb.com/rooms/970181614926805925,Chalet Le Monteiller,Entire rental unit,False,80.0,Château-d'Oex,Riviera-Pays-d'Enhaut,115.0
https://www.airbnb.com/rooms/970917254043957304,Grand appartement 4-8 personnes,Entire rental unit,False,100.0,Montreux,Riviera-Pays-d'Enhaut,303.0
https://www.airbnb.com/rooms/970985812128746194,Bel appartement pour famille,Entire rental unit,False,76.0,Montreux,Riviera-Pays-d'Enhaut,320.0
https://www.airbnb.com/rooms/971128751464386066,Chambre zen au coeur de Lausanne,Private room in bed and breakfast,False,0.0,Lausanne,Lausanne,92.0
https://www.airbnb.com/rooms/971467442300526429,Joli chambre à Lausanne,Private room in bed and breakfast,False,0.0,Lausanne,Lausanne,60.0
https://www.airbnb.com/rooms/971615415719191145,Grande chambre indépendante,Private room in bed and breakfast,False,29.0,Trélex,Nyon,91.0
https://www.airbnb.com/rooms/971672638045113779,Chambre pour 1 personne,Private room in rental unit,False,100.0,Montreux,Riviera-Pays-d'Enhaut,60.0
https://www.airbnb.com/rooms/971778893647897241,Jolie chambre dans un quartier c,Private room in rental unit,True,97.0,Lausanne,Lausanne,75.0
https://www.airbnb.com/rooms/972269948242004733,"Centre-ville, pratique",Private room in rental unit,True,97.0,Lausanne,Lausanne,75.0
https://www.airbnb.com/rooms/972321905435846449,Spacieux appartement au calme,Entire rental unit,False,54.0,Blonay,Riviera-Pays-d'Enhaut,100.0
https://www.airbnb.com/rooms/972364327114622374,Appartement à Lausanne 2 pièces,Entire rental unit,True,85.0,Lausanne,Lausanne,115.0
https://www.airbnb.com/rooms/972395671206581882,Centre ville - joli appartement 2 pièces,Entire rental unit,False,85.0,Lausanne,Lausanne,109.0
